ProjectName,ProjectKey,Scenario,Status,PredictionModelName,InferenceMode,MetricNote,Total,TP,TN,FP,FN,Accuracy,Precision,Recall,F1Score,FalsePositiveRatio
App240,App240-25903941,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,2,0,0.5,0,0,0,1
App241,App241-0D716620,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App241,App241-0D716620,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App241,App241-0D716620,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App242,App242-755292FF,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App242,App242-755292FF,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App242,App242-755292FF,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,2,0,0.3333333333333333,0,0,0,1
App243,App243-5D33BFDE,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,3,1,1,0.6,0,0,0,1
App243,App243-5D33BFDE,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,4,0,0,1,1,1,1,0
App243,App243-5D33BFDE,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,2,2,1,0.4,0,0,0,1
App244,App244-4514ECBD,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,0,2,1,0,0,0,0,1
App244,App244-4514ECBD,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App244,App244-4514ECBD,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App245,App245-2CF6199C,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App245,App245-2CF6199C,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App245,App245-2CF6199C,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App246,App246-14D7467B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App246,App246-14D7467B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App246,App246-14D7467B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App247,App247-7CB8735A,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App247,App247-7CB8735A,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App247,App247-7CB8735A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App248,App248-6499A039,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App248,App248-6499A039,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App248,App248-6499A039,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,1,2,0,0.5,0.3333333333333333,1,0.5,0.6666666666666666
App249,App249-4C7ACD18,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App249,App249-4C7ACD18,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App249,App249-4C7ACD18,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,2,1,0,0.75,0.5,1,0.6666666666666666,0.5
App25,App25-290F81A4,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App25,App25-290F81A4,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App25,App25-290F81A4,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,4,1,0,0.8,0,0,0,1
App250,App250-39D4A842,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App250,App250-39D4A842,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App250,App250-39D4A842,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App251,App251-21B5D521,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App251,App251-21B5D521,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App251,App251-21B5D521,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App252,App252-09970200,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App252,App252-09970200,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App252,App252-09970200,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App253,App253-71782EDF,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App253,App253-71782EDF,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App253,App253-71782EDF,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App254,App254-59595BBE,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App254,App254-59595BBE,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App254,App254-59595BBE,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App255,App255-413A889D,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App255,App255-413A889D,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App255,App255-413A889D,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App256,App256-291BB57C,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,2,0,1,0,0.6666666666666666,0.6666666666666666,1,0.8,0.3333333333333333
App256,App256-291BB57C,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App256,App256-291BB57C,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,0,1,0.6666666666666666,1,0.5,0.6666666666666666,0
App257,App257-10FCE25B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App257,App257-10FCE25B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App257,App257-10FCE25B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App258,App258-78DE0F3A,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App258,App258-78DE0F3A,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App258,App258-78DE0F3A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,3,2,0,0.6,0,0,0,1
App259,App259-60BF3C19,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App259,App259-60BF3C19,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App259,App259-60BF3C19,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App26,App26-10F0AE83,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App26,App26-10F0AE83,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App26,App26-10F0AE83,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App260,App260-4E191743,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App260,App260-4E191743,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App260,App260-4E191743,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App261,App261-35FA4422,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App261,App261-35FA4422,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App261,App261-35FA4422,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App262,App262-1DDB7101,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App262,App262-1DDB7101,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App262,App262-1DDB7101,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App263,App263-05BC9DE0,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App263,App263-05BC9DE0,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App263,App263-05BC9DE0,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,2,0,0.5,0,0,0,1
App264,App264-6D9DCABF,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App264,App264-6D9DCABF,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App264,App264-6D9DCABF,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App265,App265-557EF79E,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App265,App265-557EF79E,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App265,App265-557EF79E,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App266,App266-3D60247D,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,2,0,1,0.6666666666666666,0,0,0,0
App266,App266-3D60247D,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App266,App266-3D60247D,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App267,App267-2541515C,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App267,App267-2541515C,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App267,App267-2541515C,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,2,0,0.5,0,0,0,1
App268,App268-0D227E3B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App268,App268-0D227E3B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App268,App268-0D227E3B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App269,App269-7503AB1A,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App269,App269-7503AB1A,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App269,App269-7503AB1A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App27,App27-78D1DB62,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App27,App27-78D1DB62,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App27,App27-78D1DB62,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,2,0,0.5,0,0,0,1
App270,App270-625D8644,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App270,App270-625D8644,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App270,App270-625D8644,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,2,1,0,0.75,0.5,1,0.6666666666666666,0.5
App271,App271-4A3EB323,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App271,App271-4A3EB323,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App271,App271-4A3EB323,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App272,App272-321FE002,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,1,1,1,1,0.5,0.5,0.5,0.5,0.5
App272,App272-321FE002,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,2,2,0,0,1,1,1,1,0
App272,App272-321FE002,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,2,2,0,0,1,1,1,1,0
App273,App273-1A010CE1,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App273,App273-1A010CE1,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App273,App273-1A010CE1,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App274,App274-01E239C0,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App274,App274-01E239C0,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App274,App274-01E239C0,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,2,0,0.5,0,0,0,1
App275,App275-69C3669F,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App275,App275-69C3669F,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App275,App275-69C3669F,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App276,App276-51A4937E,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App276,App276-51A4937E,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
